754, 1921
755, 1841
756, 1768
757, 1808
758, 1746
759, 2030
760, 1944
761, 1629
762, 1768
763, 1989
764, 1897
765, 1772
766, 1788
767, 1879
768, 1819
769, 1837
770, 1847
771, 1864
772, 1852
773, 1769
774, 1764
775, 1876
776, 1939
777, 1880
778, 1962
779, 1908
780, 2134
781, 1960
782, 1830
783, 1949
784, 1947
785, 1882
786, 1970
787, 2081
788, 1924
789, 1913
790, 1918
791, 1909
792, 1951
793, 1851
794, 1840
795, 2101
796, 1799
797, 1985
798, 2059
799, 2087
800, 1935
801, 1928
802, 1942
803, 1911
804, 1941
805, 1884
806, 1898
807, 1873
808, 1849
809, 1911
810, 1800
811, 2007
812, 2065
813, 1929
814, 1974
815, 2009
816, 2097
817, 1862
818, 2007
819, 2006
820, 1984
821, 2043
822, 2118
823, 2124
824, 2048
825, 2018
826, 2084
827, 2113
828, 2225
829, 2212
830, 2050
831, 2293
832, 2248
833, 1986
834, 1966
835, 2094
836, 2179
837, 2195
838, 2017
839, 2118
840, 2006
841, 2165
842, 2254
843, 2198
844, 2015
845, 1972
846, 1884
847, 2163
848, 1866
849, 1877
850, 1709
851, 1913
852, 2018
853, 1802
854, 1823
855, 2027
856, 1909
857, 1735
858, 1986
859, 1951
860, 1866
861, 1741
862, 1696
863, 1643
864, 1568
865, 1699
866, 1887
867, 1865
868, 1775
869, 1640
870, 1710
871, 1778
872, 1706
873, 1615
874, 1714
875, 1691
876, 1759
877, 1577
878, 1575
879, 1641
880, 1579
881, 1584
882, 1626
883, 1649
884, 1709
885, 1545
886, 1736
887, 1759
888, 1478
889, 1492
890, 1528
891, 1591
892, 1554
893, 1642
894, 1598
895, 1554
896, 1547
897, 1489
898, 1583
899, 1643
900, 1508
901, 1513
902, 1474
903, 1648
904, 1519
905, 1529
906, 1629
907, 1688
908, 1642
909, 1562
910, 1570
911, 1642
912, 1583
913, 1452
914, 1573
915, 1632
916, 1660
917, 1718
918, 1551
919, 1737
920, 1658
921, 1626
922, 1602
923, 1677
924, 1594
925, 1529
926, 1601
927, 1633
928, 1607
929, 1537
930, 1601
931, 1625
932, 1779
933, 1721
934, 1543
935, 1600
936, 1618
937, 1492
938, 1595
939, 1596
940, 1599
941, 1711
942, 1589
943, 1682
944, 1587
945, 1472
946, 1617
947, 1575
948, 1647
949, 1524
950, 1775
951, 1805
952, 1728
953, 1588
954, 1673
955, 1653
956, 1658
957, 1565
958, 1600
959, 1746
960, 1573
961, 1618
962, 1734
963, 1583
964, 1640
965, 1637
966, 1746
967, 1700
968, 1794
969, 1858
970, 1869
971, 2018
972, 1763
973, 1816
974, 1849
975, 1973
976, 1989
977, 1902
978, 1836
979, 1914
980, 1982
981, 1865
982, 2058
983, 2338
984, 2323
985, 2097
986, 2084
987, 1933
988, 2164
989, 2184
990, 1907
991, 1947
992, 1944
993, 1882
994, 1894
995, 2060
996, 2083
997, 2017
998, 2006
999, 1932
1000, 1883
1001, 1912
1002, 1945
1003, 1979
1004, 2108
1005, 1853
1006, 1744
1007, 1944
1008, 1847
1009, 1918
1010, 1935
1011, 1951
1012, 2066
1013, 1931
1014, 1874
1015, 1981
1016, 1673
1017, 1887
1018, 1891
1019, 2039
1020, 2096
1021, 1935
1022, 1789
1023, 1937
1024, 1884
1025, 1753
1026, 1701
1027, 1822
1028, 2000
1029, 1739
1030, 1704
1031, 1808
1032, 1912
1033, 1863
1034, 1959
1035, 2116
1036, 2031
1037, 1998
1038, 2075
1039, 2047
1040, 2062
1041, 2021
1042, 2223
1043, 1983
1044, 2075
1045, 1896
1046, 1920
1047, 2099
1048, 2053
1049, 1749
1050, 1882
1051, 2059
1052, 1819
1053, 1780
1054, 1741
1055, 1823
1056, 1896
1057, 1849
1058, 1823
1059, 1975
1060, 2154
1061, 2046
1062, 2026
1063, 2032
1064, 1999
1065, 1908
1066, 1742
1067, 1796
1068, 1943
1069, 1868
1070, 1862
1071, 1865
1072, 1732
1073, 1754
1074, 1754
1075, 1959
1076, 1822
1077, 2004
1078, 1821
1079, 1960
1080, 1756
1081, 1872
1082, 1887
1083, 1913
1084, 1987
1085, 1702
1086, 1811
1087, 1950
1088, 1854
1089, 1873
1090, 1888
1091, 1860
1092, 1888
1093, 1914
1094, 1965
1095, 1975
1096, 2007
1097, 2103
1098, 2154
1099, 2153
1100, 2071
1101, 1831
1102, 1926
1103, 2033
1104, 1902
1105, 2182
1106, 1954
1107, 2009
1108, 1991
1109, 1922
1110, 2217
1111, 2111
1112, 1972
1113, 1833
1114, 1886
1115, 1955
1116, 2130
1117, 2196
1118, 1897
1119, 2139
1120, 2078
1121, 1820
1122, 2034
1123, 2027
1124, 2004
1125, 1912
1126, 1715
1127, 1919
1128, 2071
1129, 1875
1130, 1912
1131, 1883
1132, 1880
1133, 1975
1134, 1945
1135, 2014
1136, 2042
1137, 1989
1138, 2127
1139, 2147
1140, 2122
1141, 2390
1142, 1967
1143, 2137
1144, 2060
1145, 1926
1146, 2002
1147, 1986
1148, 2142
1149, 2030
1150, 2001
1151, 2165
1152, 1657
1153, 1680
1154, 1762
1155, 1920
1156, 1971
1157, 1841
1158, 1900
1159, 1793
1160, 1776
1161, 1766
1162, 1684
1163, 1590
1164, 1758
1165, 1831
1166, 1758
1167, 1778
1168, 1878
1169, 1715
1170, 1755
1171, 1899
1172, 2034
1173, 1917
1174, 1777
1175, 1917
1176, 1778
1177, 2018
1178, 1859
1179, 1849
1180, 1759
1181, 1817
1182, 1717
1183, 1815
1184, 1671
1185, 1881
1186, 1947
1187, 1999
1188, 1802
1189, 1633
1190, 1700
1191, 1780
1192, 1744
1193, 1936
1194, 1897
1195, 1764
1196, 1836
1197, 1686
1198, 1832
1199, 1848
1200, 1915
1201, 1845
1202, 1783
1203, 1840
1204, 1765
1205, 1769
1206, 1843
1207, 1906
1208, 1870
1209, 1853
1210, 1825
1211, 1853
1212, 1874
1213, 1869
1214, 1709
1215, 1762
1216, 1702
1217, 1670
1218, 1631
1219, 1823
1220, 1485
1221, 1553
1222, 1736
1223, 1639
1224, 1560
1225, 1558
1226, 1657
1227, 1707
1228, 1768
1229, 1740
1230, 1674
1231, 1697
1232, 1725
1233, 1602
1234, 1630
1235, 1696
1236, 1582
1237, 1553
1238, 1498
1239, 1664
1240, 1587
1241, 1695
1242, 1767
1243, 1551
1244, 1631
1245, 1581
1246, 1646
1247, 1577
1248, 1799
1249, 1602
1250, 1733
1251, 1759
1252, 1807
1253, 1737
1254, 1598
1255, 1634
1256, 1709
1257, 1783
1258, 1731
1259, 1717
1260, 1814
1261, 1620
1262, 1702
1263, 1700
1264, 1620
1265, 1745
1266, 1849
1267, 1774
1268, 1738
1269, 1781
1270, 1595
1271, 1741
1272, 1734
1273, 1700
1274, 1798
1275, 1656
1276, 1614
1277, 1600
1278, 1558
1279, 1748
1280, 1647
1281, 1626
1282, 1653
1283, 1631
1284, 1756
1285, 1641
1286, 1683
1287, 1611
1288, 1662
1289, 1895
1290, 1831
1291, 1862
1292, 1618
1293, 1723
1294, 1619
1295, 1834
1296, 1623
1297, 1619
1298, 1513
1299, 1793
1300, 1698
1301, 1519
1302, 1485
1303, 1551
1304, 1544
1305, 1400
1306, 1597
1307, 1517
1308, 1635
1309, 1547
1310, 1600
1311, 1403
1312, 1440
1313, 1476
1314, 1573
1315, 1537
1316, 1625
1317, 1542
1318, 1603
1319, 1618
1320, 1713
1321, 1654
1322, 1704
1323, 1711
1324, 1657
1325, 1782
1326, 1506
1327, 1900
1328, 1560
1329, 1641
1330, 1577
1331, 1633
1332, 1694
1333, 1634
1334, 1529
1335, 1574
1336, 1585
1337, 1564
1338, 1609
1339, 1765
1340, 1736
1341, 1665
1342, 1671
1343, 1495
1344, 1606
1345, 1563
1346, 1546
1347, 1805
1348, 1836
1349, 1660
1350, 1719
1351, 1716
1352, 1520
1353, 1571
1354, 1739
1355, 1737
1356, 1664
1357, 1668
1358, 1456
1359, 1480
1360, 1644
1361, 1450
1362, 1589
1363, 1746
1364, 1773
1365, 1701
1366, 1646
1367, 1686
1368, 1432
1369, 1556
1370, 1487
1371, 1637
1372, 1520
1373, 1446
1374, 1528
1375, 1560
1376, 1767
1377, 1494
1378, 1627
1379, 1656
1380, 1575
1381, 1554
1382, 1530
1383, 1616
1384, 1606
1385, 1804
1386, 1745
1387, 1727
1388, 1811
1389, 1712
1390, 1557
1391, 1559
1392, 1530
1393, 1601
1394, 1606
1395, 1641
1396, 1668
1397, 1602
1398, 1580
1399, 1531
1400, 1613
1401, 1674
1402, 1662
1403, 1720
1404, 1614
1405, 1733
1406, 1734
1407, 1758
1408, 1641
1409, 1579
1410, 1571
1411, 1732
1412, 1705
1413, 1514
1414, 1514
1415, 1621
1416, 1638
1417, 1684
1418, 1609
1419, 1704
1420, 1787
1421, 1782
1422, 1619
1423, 1719
1424, 1743
1425, 1626
1426, 1551
1427, 1540
1428, 1572
1429, 1625
1430, 1485
1431, 1700
1432, 1557
1433, 1543
1434, 1566
1435, 1546
1436, 1596
1437, 1520
1438, 1432
1439, 1475
1440, 1416
1441, 1372
1442, 1453
1443, 1521
1444, 1621
1445, 1528
1446, 1630
1447, 1645
1448, 1469
1449, 1458
1450, 1444
1451, 1654
1452, 1407
1453, 1588
1454, 1420
1455, 1298
1456, 1579
1457, 1345
1458, 1527
1459, 1413
1460, 1531
1461, 1560
1462, 1616
1463, 1568
1464, 1573
1465, 1514
1466, 1574
1467, 1463
1468, 1543
1469, 1496
1470, 1581
1471, 1422
1472, 1482
1473, 1468
1474, 1561
1475, 1473
1476, 1620
1477, 1481
1478, 1482
1479, 1590
1480, 1467
1481, 1505
1482, 1653
1483, 1545
1484, 1599
1485, 1527
1486, 1457
1487, 1512
1488, 1544
1489, 1445
1490, 1497
1491, 1624
1492, 1472
1493, 1507
1494, 1505
1495, 1451
1496, 1473
1497, 1495
1498, 1555
1499, 1401
1500, 1361
1501, 1394
1502, 1543
1503, 1472
1504, 1509
1505, 1440
1506, 1475
1507, 1561
1508, 1521
1509, 1468
1510, 1660
1511, 1709
1512, 1593
1513, 1541
1514, 1543
1515, 1585
1516, 1641
1517, 1711
1518, 1635
1519, 1602
1520, 1502
1521, 1428
1522, 1456
1523, 1483
1524, 1444
1525, 1503
1526, 1441
1527, 1437
1528, 1506
1529, 1499
1530, 1464
1531, 1461
1532, 1347
1533, 1539
1534, 1403
1535, 1447
1536, 1462
1537, 1438
1538, 1486
1539, 1470
1540, 1453
1541, 1516
1542, 1627
1543, 1680
1544, 1523
1545, 1554
1546, 1642
1547, 1467
1548, 1395
1549, 1381
1550, 1483
1551, 1442
1552, 1413
1553, 1356
1554, 1649
1555, 1681
1556, 1658
1557, 1540
1558, 1823
1559, 1718
1560, 1583
1561, 1678
1562, 1717
1563, 1675
1564, 1616
1565, 1563
1566, 1458
1567, 1566
1568, 1538
1569, 1450
1570, 1419
1571, 1436
1572, 1531
1573, 1656
1574, 1619
1575, 1599
1576, 1536
1577, 1604
1578, 1550
1579, 1568
1580, 1682
1581, 1526
1582, 1452
1583, 1543
1584, 1394
1585, 1604
1586, 1487
1587, 1558
1588, 1564
1589, 1588
1590, 1580
1591, 1591
1592, 1750
1593, 1534
1594, 1744
1595, 1620
1596, 1578
1597, 1538
1598, 1427
1599, 1540
1600, 1671
1601, 1682
1602, 1608
1603, 1832
1604, 1833
1605, 1662
1606, 1596
1607, 1569
1608, 1545
1609, 1544
1610, 1643
1611, 1711
1612, 1681
1613, 1502
1614, 1610
1615, 1648
1616, 1778
1617, 1668
1618, 1736
1619, 1779
1620, 1811
1621, 1663
1622, 1659
1623, 1672
1624, 1796
1625, 1854
1626, 1751
1627, 1874
1628, 1742
1629, 1782
1630, 1837
1631, 1738
1632, 1786
1633, 1721
1634, 1925
1635, 1813
1636, 1840
1637, 1711
1638, 1697
1639, 1733
1640, 1980
1641, 1853
1642, 1784
1643, 1796
1644, 1978
1645, 1949
1646, 1856
1647, 1771
1648, 1804
1649, 1600
1650, 1688
1651, 1850
1652, 1496
1653, 1664
1654, 1577
1655, 1584
1656, 1608
1657, 1533
1658, 1656
1659, 1703
1660, 1690
1661, 1687
1662, 1679
1663, 1586
1664, 1718
1665, 1883
1666, 1919
1667, 1701
1668, 1709
1669, 1729
1670, 1519
1671, 1642
1672, 1655
1673, 1794
1674, 1617
1675, 1843
1676, 1686
1677, 1622
1678, 1767
1679, 1670
1680, 1689
1681, 1726
1682, 1788
1683, 1890
1684, 1677
1685, 1703
1686, 1707
1687, 1646
1688, 1717
1689, 1529
1690, 1643
1691, 1729
1692, 1655
1693, 1735
1694, 1635
1695, 1753
1696, 1745
1697, 1634
1698, 1635
1699, 1657
1700, 1586
1701, 1429
1702, 1575
1703, 1591
1704, 1668
1705, 1704
1706, 1632
1707, 1647
1708, 1591
1709, 1819
1710, 1619
1711, 1641
1712, 1687
1713, 1597
1714, 1763
1715, 1814
1716, 2046
1717, 1897
1718, 1769
1719, 1761
1720, 2024
1721, 2012
1722, 2110
1723, 2017
1724, 1840
1725, 1955
1726, 1931
1727, 1998
1728, 2101
1729, 2270
1730, 2663
1731, 3049
1732, 3541
1733, 3815
1734, 3894
1735, 3943
1736, 3999
1737, 4151
1738, 4169
1739, 4059
1740, 4011
1741, 3844
1742, 3612
1743, 3510
1744, 3547
1745, 3692
1746, 3953
1747, 4258
1748, 4609
1749, 4693
1750, 4899
1751, 5337
1752, 5529
1753, 5341
1754, 5046
1755, 4738
1756, 4476
1757, 4361
1758, 4220
1759, 4226
1760, 4304
1761, 4418
1762, 4558
1763, 4869
1764, 5138
1765, 5460
1766, 5425
1767, 5464
1768, 5149
1769, 4667
1770, 4555
1771, 4370
1772, 4523
1773, 4512
1774, 4435
1775, 4444
1776, 4312
1777, 4264
1778, 4244
1779, 4212
1780, 4254
1781, 4239
1782, 4299
1783, 4332
1784, 4112
1785, 4238
1786, 4160
1787, 4159
1788, 4242
1789, 4175
1790, 4021
1791, 4088
1792, 4103
1793, 3882
1794, 3944
1795, 3821
1796, 3734
1797, 3695
1798, 3745
1799, 3571
1800, 3605
1801, 3555
1802, 3666
1803, 3487
1804, 3482
1805, 3544
1806, 3473
1807, 3391
1808, 3319
1809, 3420
1810, 3541
1811, 3416
1812, 3279
1813, 3088
1814, 3246
1815, 3329
1816, 3197
1817, 3243
1818, 3307
1819, 3316
1820, 3330
1821, 3231
1822, 3237
1823, 3569
1824, 4010
1825, 4122
1826, 4134
1827, 3787
1828, 3298
1829, 3097
1830, 3044
1831, 3044
1832, 2912
1833, 2780
1834, 2799
1835, 2845
1836, 3066
1837, 3262
1838, 3566
1839, 3708
1840, 3763
1841, 3632
1842, 3006
1843, 2638
1844, 2630
1845, 2480
1846, 2246
1847, 2226
1848, 2159
1849, 2084
1850, 2067
1851, 1826
1852, 1718
1853, 1573
1854, 1422
1855, 1372
1856, 1421
1857, 1384
1858, 1499
1859, 1658
1860, 1563
1861, 1593
1862, 1559
1863, 1428
1864, 1479
1865, 1389
1866, 1500
1867, 1515
1868, 1524
1869, 1499
1870, 1370
1871, 1434
1872, 1345
1873, 1441
1874, 1599
1875, 1561
1876, 1657
1877, 1475
1878, 1482
1879, 1567
1880, 1496
1881, 1476
1882, 1498
1883, 1546
1884, 1679
1885, 1720
1886, 1431
1887, 1511
1888, 1401
1889, 1469
1890, 1596
1891, 1486
1892, 1498
1893, 1644
1894, 1594
1895, 1630
1896, 1580
1897, 1551
1898, 1571
1899, 1607
1900, 1544
1901, 1620
1902, 1738
1903, 1767
1904, 1731
1905, 1682
1906, 1859
1907, 1844
1908, 1840
1909, 1896
1910, 1818
1911, 1827
1912, 1946
1913, 1836
1914, 1897
1915, 2055
1916, 2032
1917, 1860
1918, 1839
1919, 1876
